policy,variable,variable_display,range_label,n_samples,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_rho,spearman_p,kendall_tau,kendall_p,lin_r2,lin_p,is_eligible,range_low
4_8C_80PER_4_8C_SLOWCYCLE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",6,0.07631364343835095,0.8857517514790819,-0.7837902732853885,0.8360930080999901,-0.2,0.7040000000000001,-0.06666666666666665,1.0,0.005823772174835768,0.8857517514790818,False,3.3
4_9C_27PER_4_75C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",84,0.19160623406727062,0.08081035850426715,-0.023765211155089644,0.38998120264839503,0.8884479092841957,1.8222144701583403e-29,0.819277108433735,2.64946665740533e-28,0.03671294893344167,0.08081035850426739,True,3.3
4_9C_61PER_4_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",92,0.17468206217873075,0.09583015498506545,-0.03125352825457563,0.366390764338417,0.9634573000631906,2.827548233211579e-53,0.8647873865265169,2.764468357777813e-34,0.030513822847013955,0.0958301549850656,True,3.3
4_9C_69PER_4_25C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",94,0.21166315482386835,0.04056406884933339,0.009451533954209237,0.39724370877670173,0.918852725499404,6.328325395746738e-39,0.8059940517044154,1.2153463023169783e-30,0.04480129110999291,0.040564068849333314,True,3.3
5C_67PER_4C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",1281,0.8057270323005735,3.241754645279532e-293,0.7856262223657317,0.8241287198359322,0.6026279276438168,1.7578982041062892e-127,0.43067776804813956,5.832922983221978e-118,0.6491960505798896,3.241754645278169e-293,True,3.3
5_2C_10PER_4_75C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",98,0.21541231516124001,0.03315607433145342,0.017750230903751343,0.39686995885956455,0.8148155232102211,1.8423733396157403e-24,0.7155480749000631,1.6507495036633122e-25,0.04640246552312541,0.033156074331453324,True,3.3
5_2C_37PER_4_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",100,0.25455215773112283,0.010595439150009097,0.061193639773504276,0.4294960502820229,0.9215001500150014,4.863051185551011e-42,0.8181818181818183,1.68942770986422e-33,0.06479680100557038,0.01059543915000919,True,3.3
5_2C_50PER_4_25C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",492,0.19706958567550711,1.0659165263009738e-05,0.11059501335977151,0.2805827670441011,0.5780536068870602,3.3172127379110953e-45,0.43738512741542884,1.1954486672868926e-47,0.038836421598316025,1.0659165263009819e-05,True,3.3
5_2C_58PER_4C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",434,0.20908441889235818,1.1238559305476499e-05,0.11726360849641272,0.29736076676464906,0.6961299790925728,3.663933970964122e-64,0.5173529443066804,2.4772377993876148e-58,0.043716294223555094,1.1238559305476509e-05,True,3.3
5_2C_58PER_4C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",504,0.08072653187582822,0.07017763891020808,-0.006662054925669716,0.1668914302643052,0.3259097934786379,6.173532868910277e-14,0.2941872574079334,5.481286001602804e-23,0.006516772948699112,0.07017763891020784,True,3.3
5_2C_58PER_4C_SLOWCYCLE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",92,0.20628676312391492,0.04851216755918217,0.0015341799473594432,0.394438690932583,0.6532836027927191,1.6860093161001532e-12,0.4988055422838031,1.8894442976189543e-12,0.04255422864014218,0.04851216755918233,True,3.3
5_2C_66PER_3_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",114,0.20720959149145135,0.02696130943381675,0.0242176990494684,0.37676624281624455,0.9127437678459328,2.3584947306888695e-45,0.8003415618692751,1.5580297834598837e-36,0.042935814806054115,0.02696130943381683,True,3.3
5_2C_71PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",91,0.19775488580958941,0.06024658203664907,-0.008537672779528943,0.3879018120977186,0.920958751393534,3.4039344485171917e-38,0.8251526251526251,4.9624410239285445e-31,0.03910699486156376,0.06024658203664905,True,3.3
5_3C_54PER_4C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",1325,0.8303486266360397,0.0,0.8128432632398817,0.846355427270281,0.5731683817968889,1.4576692181395812e-116,0.4247852987348785,1.0751131889111575e-118,0.6894788417563574,0.0,True,3.3
5_4C-40PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",322,0.956373546399199,4.576602928409264e-173,0.9459560080414265,0.9648193004840102,0.7735037212986094,2.4130732700890222e-65,0.5982275884754553,1.0017750910031234e-57,0.9146503602521803,4.5766029284128726e-173,True,3.3
5_4C-50PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",280,0.9470390888344455,3.596396591893732e-139,0.9334421257878753,0.9579188141846705,0.8203574025178892,1.9473597098103717e-69,0.6699948796722991,1.0675117513492072e-62,0.8968830357803772,3.596396591891638e-139,True,3.3
5_4C-50PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",285,0.9290869244388087,2.9001435888797187e-124,0.9112694700709415,0.9434324530091529,0.7329526663107093,2.882964087221538e-49,0.5643192488262911,8.782571747627443e-46,0.863202513163165,2.900143588878569e-124,True,3.3
5_4C-60PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",246,0.9557742493323702,1.0978377139360818e-131,0.943487129501127,0.9654373928620846,0.8079565034268866,5.638495549532952e-58,0.6582711133233781,2.3201260765041505e-53,0.9135044156868551,1.0978377139370777e-131,True,3.3
5_4C-60PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",266,0.9565435501929813,2.5683084724686687e-143,0.9449881370281221,0.9657144994663629,0.7167040985971393,3.2312577630349167e-43,0.5808767201021422,2.9508468086281896e-45,0.9149755634157913,2.568308472473798e-143,True,3.3
5_4C-70PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",249,-0.0905314572042568,0.15435949144333044,-0.2124566729261086,0.03416942110634344,0.8965666537116208,2.4648329282895878e-89,0.7562508096903744,1.100741850280374e-70,0.008195944743526171,0.15435949144333094,True,3.3
5_4C-80PER_5_4C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",186,-0.12771063417047726,0.08236607511340556,-0.26668959424108124,0.016471387552158868,0.9391689084288705,2.48931904025317e-87,0.882243533856437,1.689757382561259e-71,0.016310006080225474,0.08236607511340541,True,3.3
5_6C_19PER_4_6C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",1185,0.851158637690776,0.0,0.8346688767439291,0.8661237570016843,0.6656760400939893,1.4371919967782613e-152,0.4834993777787915,3.6086146945249773e-137,0.7244710265156179,0.0,True,3.3
5_6C_25PER_4_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",100,0.20777803774601836,0.03804648925474249,0.011843259731538162,0.38834717477446984,0.8714551455145515,4.406367689518763e-32,0.7515151515151517,1.5935448027853974e-28,0.04317171296958583,0.038046489254742445,True,3.3
5_6C_26PER_4_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",361,0.3614676156667054,1.3899606378480686e-12,0.2682579583590577,0.4479721187233592,0.8199295490835258,5.5137364380504614e-89,0.6471837488457988,2.9710370987402303e-75,0.13065883717577295,1.3899606378480654e-12,True,3.3
5_6C_26PER_4_5C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",472,0.2976742377343262,4.1060739350234965e-11,0.2131443507373371,0.37778083355815056,0.4164157384433602,3.2063869759821497e-21,0.35260354816654066,2.3978175879203327e-30,0.08860995181071232,4.106073935023324e-11,True,3.3
5_6C_36PER_4_3C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",1097,0.7992667660796939,2.1285960530566287e-244,0.7768282940373634,0.8196781499407914,0.5913308132691006,1.9931518313087377e-104,0.45365134312186167,3.9539564799762493e-112,0.6388273633594928,2.128596053055051e-244,True,3.3
5_6C_38PER_4_25C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",83,0.17848837754071684,0.10643237485623033,-0.03869042441166873,0.3795651622708159,0.9374921287939213,6.954164442203105e-39,0.8266235674404936,1.9023739663938445e-28,0.03185810091711747,0.10643237485623036,True,3.3
5_6C_47PER_4C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",82,0.2509311729730275,0.022971539703409944,0.03587772758089902,0.44377314159724474,0.8386391092826592,8.223315779387918e-23,0.7024992472146944,9.417964144146006e-21,0.06296645356961948,0.022971539703409895,True,3.3
5_6C_58PER_3_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",79,0.15712948890580525,0.16668198371129728,-0.06628380893300134,0.3655399492731547,0.9262414800389484,2.3003146224343943e-34,0.801363193768257,1.4334753693174973e-25,0.024689676283799564,0.16668198371129758,False,3.3
5_6C_5PER_4_75C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",130,0.5138208025933669,4.0508138851809285e-10,0.3747937621770967,0.6302471660477069,0.47911346597659393,8.093330533132985e-09,0.3111508646392367,1.514859071181334e-07,0.2640118171776916,4.050813885180884e-10,True,3.3
5_6C_65PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",71,0.388307186537889,0.000819277224164598,0.17044463096856727,0.5699748908792666,0.15667337357478203,0.19196262442664688,0.059959758551307855,0.4595543631485548,0.15078247111697088,0.0008192772241645968,False,3.3
5_9C_15PER_4_6C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",278,0.9631625715868272,1.8756834790392281e-159,0.9535676919090033,0.9708043742303881,0.8881310463449432,3.520088930899558e-95,0.7250603849050723,1.3508342779195967e-72,0.9276821393057497,1.87568347904076e-159,True,3.3
5_9C_60PER_3_1C_NEWSTRUCTURE,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",254,0.8728408999494904,1.7467496643383856e-80,0.840000294593968,0.8993097039806685,0.6302072215397628,1.6000135546719176e-29,0.4895894930129781,3.1110109704160266e-31,0.7618512366246358,1.746749664339104e-80,True,3.3
6C-30PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",269,0.9525296429935611,6.403573356941821e-140,0.9400192446823383,0.9624811663411632,0.8056427897686288,1.1743692691102348e-62,0.6691449814126395,3.958931072301566e-60,0.9073127207814412,6.403573356942156e-140,True,3.3
6C-40PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",305,-0.07590219060066308,0.18615494459665577,-0.18661885105700793,0.03671828112462014,0.817581501970935,1.296837332740857e-74,0.6622519413287317,1.1270602404462739e-66,0.005761142537979387,0.1861549445966562,True,3.3
6C-40PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",285,0.9542624712915097,1.988435423178186e-150,0.9425822914002214,0.9636111225911707,0.8684609682385813,3.145137433454259e-88,0.7156412157153448,1.5835221009021566e-72,0.9106168641153791,1.9884354231796118e-150,True,3.3
6C-50PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",299,0.9728506265739036,8.163740597259914e-191,0.9660215125709468,0.978322335441029,0.8447460214136607,1.2569505975948212e-82,0.6997149334470607,8.929782608828358e-73,0.9464383416252371,8.163740597255048e-191,True,3.3
6C-50PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",257,0.9593483427023227,4.147966254257652e-142,0.948305779543321,0.9680707267503993,0.8631875791783548,1.1892729387961988e-77,0.7119406614785991,7.660946604980959e-65,0.9203492426456924,4.147966254264789e-142,True,3.3
6C-60PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",222,0.9554428589703903,1.47134019833237e-118,0.9423192960777009,0.9656333687113253,0.8248614866921383,2.090316731750022e-56,0.6735559088500264,1.9266029549447816e-50,0.9128710567575127,1.4713401983331494e-118,True,3.3
6C_20PER_4_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",89,0.4561539336049098,7.040428150925647e-06,0.27391868852735485,0.6067693241260909,0.356401089547157,0.0006079341389093042,0.1884576098059244,0.008913462790808674,0.20807641114323247,7.040428150925672e-06,True,3.3
6C_31PER_4_25C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",80,0.4920173015902128,3.566069303943315e-06,0.30530528497968346,0.6422987981167426,0.537110508158005,2.799260218313422e-07,0.3560690027179101,2.95338163580429e-06,0.24208102506411447,3.5660693039433086e-06,True,3.3
6C_40PER_4C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",59,0.37274296335108925,0.0036444512592728965,0.1289713747299378,0.5740322186822542,0.5016949152542374,5.165936998901226e-05,0.3430742255990648,0.00012369802644252674,0.13893731672775148,0.003644451259272903,False,3.3
6C_4PER_4_75C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",126,0.4893997654552538,6.054449565030295e-09,0.34393333455902697,0.6119261690240139,0.3510971128608924,5.557027868988035e-05,0.18653968253968253,0.0019497312680942026,0.2395121304276573,6.0544495650303236e-09,True,3.3
6C_52PER_3_5C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",65,0.328296310792387,0.0075875737473191235,0.09174318533552774,0.5297756599406206,0.4965034965034965,2.59396466801185e-05,0.32211538461538464,0.00014876138528584397,0.10777846767989153,0.007587573747319158,False,3.3
6C_60PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",212,0.2169745260625823,0.0014805467887200811,0.08470198306343117,0.3417322502743189,0.49559504932663134,1.536059914594453e-14,0.34561387820799433,7.074277886751936e-14,0.04707794496008219,0.0014805467887201035,True,3.3
7C-30PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",207,0.8257829424210176,6.886933383023463e-53,0.7769013677899962,0.8647695070180317,0.6495153748741761,3.449147681103622e-26,0.5020871441302003,6.271793987733466e-27,0.6819174679935135,6.886933383023553e-53,True,3.3
7C-40PER_3C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",212,0.8719299035292253,4.6946872597649434e-67,0.8353246009908943,0.9008379351709108,0.8225299215484267,2.2551093774252427e-53,0.670660824465707,8.117422671641251e-48,0.7602617566684847,4.694687259764076e-67,True,3.3
7C-40PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",122,0.776912619245694,7.198288989421532e-26,0.6951560074156184,0.838827518616655,0.5813839753354856,2.1951091020088495e-12,0.43422300501287087,1.3182468861304044e-12,0.6035932179432051,7.198288989421399e-26,True,3.3
80PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",217,0.9448818806639256,3.197183814254675e-106,0.9285494115109767,0.9575631573908342,0.9384468495891994,3.222813288353129e-101,0.7764123570575183,5.980913689519492e-65,0.8928017684069974,3.1971838142534786e-106,True,3.3
80PER_4C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",133,0.9572868046937687,1.8463704772013403e-72,0.9402849585458655,0.969523980802075,0.9619928382693503,1.0277989283871042e-75,0.8352699931647302,3.808972723881446e-46,0.9163980264408053,1.8463704772022806e-72,True,3.3
8C-15PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",208,-0.1215893417085726,0.08020191744942952,-0.25343831209835965,0.014694860153681287,0.473208141972444,5.278289405550773e-13,0.3664065403195838,3.828744398736488e-15,0.014783968017124042,0.08020191744942955,True,3.3
8C-25PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",137,-0.11816170174738727,0.16907015437466838,-0.2803218970267544,0.050555675524402294,0.5177114641477029,9.270485537251226e-11,0.38643194504079,2.0991846314586276e-11,0.013962187759838518,0.1690701543746681,True,3.3
8C-35PER_3_6C,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",102,0.6063303944999376,1.4435750157278209e-11,0.4669119003759772,0.7163375978645466,0.5489197120740059,2.323309901070599e-09,0.4307901378373131,1.399654547340029e-10,0.36763654729445017,1.4435750157278213e-11,True,3.3
VARCHARGE_2C_100CYCLES,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",800,-0.0313411551889646,0.3759985569424069,-0.10043712663922871,0.03805567606401873,-0.31033329268092485,2.549265252720555e-19,-0.22271798547275448,4.163610381159834e-21,0.0009822680085787602,0.37599855694241024,True,3.3
VARCHARGE_4C_100CYCLES,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",50,0.3993812502184521,0.0040627839666714585,0.13617126344500444,0.6099254695698313,0.4387515006002401,0.0014362062664440005,0.42367346938775513,1.4160273102297177e-05,0.1595053830260539,0.004062783966671459,False,3.3
VARCHARGE_6C_100CYCLES,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",54,0.9486847870874381,1.1574983544632809e-27,0.9127919857436639,0.9700363533414084,0.9369544501619973,2.1141710663190796e-25,0.8602375960866526,4.1631677446309315e-20,0.9000028252511375,1.1574983544632796e-27,False,3.3
VARCHARGE_8C_100CYCLES,charge_delta_ah_3p30_3p35,"[3.30,3.35)","[3.30,3.35)",25,0.9754730288829945,1.2805131854533247e-16,0.9443206369651632,0.9892917687096712,0.7346153846153847,2.896673816295661e-05,0.5399999999999999,8.071280240832186e-05,0.9515476300781629,1.2805131854534603e-16,False,3.3
1C_4PER_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",145,-0.20832707566295716,0.011919097540787764,-0.35914018028443384,-0.0469109032171662,0.6931743032593292,4.409783697049269e-22,0.6068965517241379,2.4501832669356062e-27,0.043400170454279435,0.011919097540787802,True,3.35
2C_10PER_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",57,-0.4750426099969661,0.00018856284668546295,-0.6545852232913565,-0.24477315593140006,-0.09528285071983941,0.4807859941574195,-0.00814791641388364,0.9286907868343467,0.22566548131272965,0.0001885628466854627,False,3.35
2C_2PER_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",253,-0.015399990516802185,0.8074218874253074,-0.13846498443915808,0.10813335520897281,0.593599000815801,1.7679547067690525e-25,0.48313725704180754,2.4378699911984938e-30,0.0002371597079175977,0.8074218874253061,True,3.35
2C_7PER_5_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",154,-0.7335998811113553,2.774511215095129e-27,-0.7990495128264399,-0.6509689593408206,0.22368749630380252,0.00529202068661694,0.3347198653826083,7.271150802774835e-10,0.5381687855665942,2.7745112150953446e-27,True,3.35
3_6C-80PER_3_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",1558,0.04304085362582586,0.08944909964821361,-0.0066354748154797685,0.09250526861717788,0.40517410915390795,1.27696262133681e-62,0.2755896812686728,1.0101945606238794e-59,0.0018525150808397664,0.08944909964821308,True,3.35
3_6C_22PER_5_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",233,0.01448064418657556,0.825980027242303,-0.11425346171281485,0.14273647287669577,0.09782118112583928,0.13656171392413452,0.18059383963870992,4.059769398621831e-05,0.00020968905605820465,0.8259800272423026,True,3.35
3_6C_2PER_4_85C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",295,0.08627811248363283,0.13931632125056537,-0.0281975836963833,0.198520010804255,0.4224620577460393,3.371500729619819e-14,0.3878362994328783,3.0351466664903144e-23,0.007443912693738402,0.13931632125056484,True,3.35
3_6C_30PER_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",765,-0.19014107067972244,1.1653046941974847e-07,-0.25755276739088134,-0.12088743189202797,-0.11009066948857926,0.002294124273083702,-0.016918180884919413,0.4837409770431528,0.03615362675923125,1.1653046941974627e-07,True,3.35
3_6C_80PER_3_6C_SLOWCYCLE,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",101,0.14151481848893055,0.1580622683907535,-0.05545828514113015,0.3278855695761794,0.20461269656377398,0.04012055263587185,0.1425742574257426,0.034632679441450445,0.020026443851954977,0.15806226839075338,True,3.35
3_6C_9PER_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",817,-0.11008868485563837,0.001624598091391828,-0.17733846813189413,-0.04181558793024743,0.005448841471360617,0.8764207781522035,0.02903759528249643,0.21413139114170765,0.012119518533244033,0.0016245980913918545,True,3.35
3_6C_9PER_5C_SLOWCYCLE,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",268,-0.0908563446912539,0.13794161664295485,-0.20840871000710304,0.02928366272534539,0.01037163546458292,0.8657951505266761,0.075397326268352,0.06590480394998914,0.00825487537065594,0.13794161664295446,True,3.35
3_7C_31PER_5_9C_NEWSTRUCTURE,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",622,0.10989903951008596,0.006075552415871348,0.03155663489871679,0.186899327076917,0.8293875837231878,6.676781813727612e-159,0.7090405426491775,3.595047080001432e-154,0.012077798885239445,0.006075552415871314,True,3.35
4C-80PER_4C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",553,-0.08643181176365863,0.04218093617915791,-0.16859592280560487,-0.0030748552656460963,0.09893113267345165,0.019970250522458526,0.058056379093201084,0.041210264607969206,0.007470458084748519,0.042180936179157816,True,3.35
4C_13PER_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",283,-0.17007237425862945,0.004113426543748074,-0.28109575933791586,-0.05455671613740757,-0.1192982679068145,0.04494258152739403,-0.007969824945168864,0.8415893215509367,0.02892461248596728,0.004113426543748115,True,3.35
4C_31PER_5,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",226,-0.2786000848846706,2.142554717243303e-05,-0.3947484573984455,-0.15368735120376883,-0.08743265689396722,0.1903237675423669,0.05136979575090502,0.250385448627771,0.07761800729774572,2.142554717243315e-05,True,3.35
4C_40PER_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",234,-0.2854313703410759,9.185928721809829e-06,-0.3990693120556128,-0.16315778175680115,0.022470289523209265,0.7324021988607907,0.13995891152209256,0.0014363579326182058,0.08147106717478433,9.185928721810049e-06,True,3.35
4C_4PER_4_85C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",277,0.007306358352990294,0.9036484499074281,-0.11064441058775554,0.12505416855054016,0.3594717004253444,7.139028608937881e-10,0.32688836259928616,5.12651649215767e-16,5.3382872382311394e-05,0.9036484499074275,True,3.35
4_4C-80PER_4_4C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",187,0.45369898458466396,6.97921505414894e-11,0.33180729420037214,0.5606897959407702,0.7072238391831432,1.1411450599758901e-29,0.5726525214191249,2.6607289140682967e-31,0.20584276861315504,6.979215054149021e-11,True,3.35
4_4C_24PER_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",277,0.033586737991004326,0.5777843469659596,-0.08460364918664735,0.15084512906038658,0.18730389547622894,0.0017420191117851183,0.19984042067869595,7.136494472298563e-07,0.0011280689688763746,0.5777843469659598,True,3.35
4_4C_47PER_5_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",240,0.04882795916593816,0.45148628501919513,-0.0782860012387634,0.17437966748678724,0.12741302351279382,0.04865396125268565,0.1978274908811703,5.0366743644475605e-06,0.0023841695963105246,0.4514862850191954,True,3.35
4_4C_55PER_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",186,-0.09896077703331842,0.17899761970214847,-0.2394310204079748,0.0455673915449173,0.004081328179999907,0.9559099057547864,0.09770415576867188,0.04769033099385146,0.009793235391038156,0.17899761970214897,True,3.35
4_4C_8PER_4_85C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",331,-0.08373925825850603,0.12840787011566435,-0.18982606556357473,0.02428031404994432,0.11021651347488876,0.045098305623317694,0.15587863698070276,2.3222982238724715e-05,0.007012263373684775,0.12840787011566474,True,3.35
4_65C_19PER_4_85C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",291,0.03922366239984748,0.5051029201016327,-0.07610076848748279,0.15351254082997484,0.3062129296853013,9.837954931643384e-08,0.3142613367682282,1.3221928474164921e-15,0.0015384956920572069,0.5051029201016305,True,3.35
4_65C_44PER_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",887,0.043148214439133546,0.19919464009202806,-0.02274177894958648,0.10866497997509689,0.23461875164637444,1.4763125746636651e-12,0.16966971555166813,3.886628398580517e-14,0.0018617684092854538,0.19919464009202736,True,3.35
4_65C_69PER_6C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",821,0.06618149371298447,0.05802698394706102,-0.002250156674168015,0.1339961886983944,0.27440726209032085,1.1966772659799562e-15,0.20663839397890735,7.848203636823239e-19,0.004379990110081803,0.058026983947061024,True,3.35
4_8C-80PER_4_8C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",256,0.6343880123530332,3.11858563977621e-30,0.5549483690885687,0.702362214410233,0.703909647516594,1.3015539466801432e-39,0.5443014705882354,1.707109519330528e-38,0.40244815021723224,3.118585639776186e-30,True,3.35
4_8C_80PER_4_8C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",2159,0.044210184398250196,0.03997156434093178,0.002028206380499804,0.08623511314473897,0.1052229040306076,9.58549173693649e-07,0.07485354913240012,1.8598406275644708e-07,0.0019545404045272843,0.039971564340930854,True,3.35
4_8C_80PER_4_8C_NEWSTRUCTURE,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",2112,0.08381619913545837,0.00011506630530267816,0.041311215389811695,0.12601835614537255,0.25438568031962,1.5088727903079424e-32,0.19676531728225471,7.634179174277729e-42,0.00702515523751482,0.00011506630530267942,True,3.35
4_8C_80PER_4_8C_SLOWCYCLE,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",72,0.1452757843101375,0.22337468363934582,-0.08940165965524563,0.36467103429550135,0.49289343366132876,1.0900039914073752e-05,0.37167449139280123,3.871115629143335e-06,0.021105053506925597,0.2233746836393461,False,3.35
4_9C_27PER_4_75C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",274,0.06871511243703042,0.25697164239239506,-0.050193544749224286,0.18570292669708213,0.5372663026316091,6.810142212417719e-22,0.45746757996837445,1.560787579976111e-29,0.004721766677233737,0.2569716423923941,True,3.35
4_9C_61PER_4_5C,charge_delta_ah_3p35_3p40,"[3.35,3.40)","[3.35,3.40)",320,0.12106210889592538,0.030378542368562664,0.011575733230887293,0.22768007705216917,0.3534462727307422,7.555794624530462e-11,0.3258028491636915,3.4947844540707955e-18,0.014656034210328892,0.030378542368562675,True,3.35
